Station_ID,lon,lat,circular_stats_theta_rad,circular_stats_regularity,mean_peak_doy
V867,2610170.36840,1206170.87336,0.956078,0.310595,55.543064
V868,2577627.33149,1099430.70640,1.744971,0.626313,101.415751
V869,2649371.36860,1127136.72214,2.744572,0.721581,159.522081
V870,2827441.38916,1193537.87290,2.745833,0.771516,159.615398
V871,2735840.88528,1174404.43358,2.538655,0.349308,147.495658
V872,2711322.66964,1168024.04322,2.946299,0.774685,171.240358
V873,2735016.82901,1238140.77131,2.529806,0.212134,146.939496
V874,2743968.79274,1266157.62645,0.01455,0.139306,1.114746
V875,2620284.16969,1168706.44519,0.858933,0.243836,49.859468
V876,2656338.69659,1197075.32082,2.326367,0.642464,135.210988
V877,2492719.51021,1117491.16407,0.204925,0.607234,12.041572
V878,2618476.17404,1143853.28702,3.083695,0.867777,179.218501
V879,2628532.03497,1214673.28190,0.925237,0.216862,53.726539
V880,2680462.50325,1184161.57644,2.954788,0.869548,171.737274
V881,2608701.41874,1112579.32347,2.863331,0.902701,166.438188
V882,2528237.96691,1159997.25429,0.309511,0.577577,18.094829
V883,2662290.14524,1227964.98733,0.861432,0.199682,50.037702
V884,2591156.75667,1109250.08058,2.940422,0.896451,170.912318
V885,2580564.82687,1083723.84443,3.079198,0.904745,178.975011
V886,2690245.39468,1206118.99218,4.212762,0.151157,245.03518
V887,2765839.73727,1131288.85771,3.526685,0.549058,204.992983
V888,2735097.11862,1190930.92572,2.866636,0.843805,166.637463
V889,2663922.78731,1260072.64860,0.577534,0.453853,33.620334
V890,2543195.07395,1193435.69451,1.025903,0.431389,59.616621
V891,2588256.51340,1148370.34909,1.600355,0.453678,92.943268
V892,2716098.89019,1125137.44294,3.533546,0.370957,205.389099
V893,2666201.70209,1201718.19750,2.29891,0.05311,133.120023
V894,2688691.89226,1142215.19570,3.438463,0.365322,199.847351
V895,2684913.37536,1240971.97476,5.97392,0.051979,347.753275
V896,2681084.81264,1149950.89326,3.0682,0.564895,178.314229
V897,2794155.72425,1146589.86750,2.897632,0.775981,168.416944
V898,2695665.82839,1254959.28339,0.644941,0.328826,37.532201
V899,2643370.11754,1134801.17066,1.82481,0.623588,106.029939
V900,2525196.74880,1175197.90889,0.450418,0.621826,26.26024
V901,2764969.04314,1145024.63502,3.060402,0.844081,177.878999
V902,2682305.33572,1170285.56623,3.286544,0.805336,191.040768
V903,2554880.86312,1119711.37691,2.389959,0.647585,138.909233
V904,2576165.24460,1125919.72377,2.41714,0.75479,140.482735
V905,2630818.54953,1208619.55049,1.619992,0.314693,94.059527
V906,2642914.93605,1103838.39852,3.282904,0.843584,190.806015
V907,2711128.49175,1259044.99448,0.577059,0.321942,33.600627
V908,2580202.08819,1151892.78026,2.380048,0.611646,138.298218
V909,2802535.59060,1187666.59168,3.310046,0.888377,192.399166
V910,2725051.56963,1237172.29674,1.904651,0.055977,110.24879
V911,2618503.08540,1166227.54559,1.670281,0.338832,97.017692
V912,2619127.58606,1133462.34271,2.723547,0.902992,158.305877
V913,2596250.42547,1107919.79551,2.842097,0.877688,165.199325
V914,2501832.87104,1114744.56378,0.152555,0.564138,9.005874
V915,2680276.65702,1125706.64671,2.749638,0.529278,159.79079
V916,2496112.95577,1108549.65481,0.254517,0.563314,14.91485
V917,2624694.62914,1262356.56970,0.735327,0.394498,42.769762
V918,2821655.84347,1202266.61967,2.927009,0.877754,170.156243
V919,2652990.55811,1213899.98302,1.053145,0.193293,61.102789
V920,2720267.22946,1100206.71095,4.276238,0.133983,248.917157
V921,2713446.15810,1187371.68777,3.407095,0.875025,198.044829
V922,2692522.32964,1161697.43047,2.957816,0.828607,171.910421
V923,2605101.50204,1166679.29340,2.177084,0.481823,126.465792
V924,2704197.23063,1209103.78205,3.132109,0.51675,182.039564
V925,2688264.22600,1177370.02523,2.779608,0.685516,161.532471
V926,2565407.96802,1249563.75923,0.602655,0.465807,35.082317
V927,2708294.04227,1167201.21734,2.687915,0.63067,156.210371
V928,2700718.01543,1256718.90946,0.670858,0.335342,39.042133
V929,2693357.65879,1296306.72348,1.09989,0.530192,63.938472
V930,2582524.00807,1256685.23904,0.941279,0.45309,54.726086
V931,2710627.29614,1126431.69366,3.606173,0.40966,209.642943
V932,2793293.03446,1158228.53664,3.025173,0.853466,175.818435
V933,2707967.81827,1253426.66726,0.77934,0.274689,45.314177
V934,2722244.21187,1132093.20739,3.592871,0.400921,208.86494
V935,2674724.02952,1174627.79772,3.11172,0.864898,180.863738
V936,2574402.05395,1225153.92195,0.884542,0.46159,51.4283
V937,2498286.30049,1153066.61466,1.416853,0.464556,82.276892
V938,2728526.69463,1129265.02381,3.420374,0.380556,198.806283
V939,2534618.53668,1173630.76505,0.410983,0.580598,23.977164
V940,2639108.40484,1181292.69380,2.121777,0.587485,123.292262
V941,2608398.66292,1102677.10203,2.880141,0.861742,167.408088
V942,2797097.60521,1170633.68896,2.999393,0.88252,174.33899
V943,2605035.92695,1092893.33021,3.630921,0.927341,211.042118
V944,2680907.18915,1264651.96885,0.641214,0.444366,37.31828
V945,2631851.12455,1160342.64654,2.836719,0.89833,164.897411
V946,2610161.89271,1161552.07705,2.537809,0.729435,147.499452
V947,2620562.48843,1117528.30602,3.109583,0.871718,180.750571
V948,2624751.47959,1208093.99535,1.259714,0.200289,73.061466
V949,2575865.14005,1245582.24361,0.609445,0.472783,35.473822
V950,2627758.30358,1271112.30251,1.103324,0.370709,64.103924
V951,2716214.85024,1278744.59093,1.001509,0.457819,58.213998
V952,2569816.41905,1209499.60937,0.436588,0.519163,25.457128
V953,2693671.98869,1135129.17452,3.332714,0.200605,193.663497
V954,2735252.88130,1204726.84958,2.80561,0.747077,163.093038
V955,2675872.40134,1228521.67315,0.774024,0.034819,44.679582
V956,2716826.56315,1094384.43847,4.802946,0.16062,279.520245
V957,2686027.63121,1159131.56683,2.99616,0.789862,174.130343
V958,2587494.58064,1187890.53522,0.710049,0.22973,41.266859
V959,2705960.22489,1225797.27445,3.880687,0.1126,225.818716
V960,2720038.37269,1092627.31028,0.6571,0.01811,36.704163
V961,2705892.52331,1131680.47481,3.662621,0.311156,212.954998
V962,2734943.37994,1130428.91326,3.65587,0.251192,212.53371
V963,2754132.97971,1204368.65804,2.75052,0.533557,159.872846
V964,2577853.64221,1116941.68032,2.596702,0.805915,150.929712
V965,2704113.71647,1268650.72882,0.587512,0.395834,34.223499
V966,2646044.00935,1257424.19321,0.543956,0.507921,31.679955
V967,2559938.48368,1180945.53500,0.495804,0.406228,28.897529
V968,2700580.84050,1210348.18251,2.964327,0.391556,172.244374
V969,2606584.27616,1192734.57785,0.86032,0.222761,49.960629
V970,2695232.23798,1282509.93174,1.08781,0.50461,63.227964
V971,2745186.16050,1198639.96618,2.903779,0.846641,168.800051
V972,2740016.52064,1245183.10199,2.441875,0.131176,141.796133
V973,2662664.30119,1216135.35200,2.066651,0.118962,119.77602
V974,2557480.24519,1226920.73319,0.641575,0.505321,37.338389
V975,2715357.76559,1166730.55525,3.026342,0.837773,175.900338
V976,2800350.37040,1185047.50048,2.983328,0.898074,173.430055
V977,2539016.41752,1197486.64613,0.75069,0.461281,43.663531
V978,2809494.37583,1168403.17902,3.007437,0.770349,174.797238
V979,2773891.56579,1202854.21376,1.835994,0.466474,106.690048
V980,2748475.42596,1230332.92968,2.801464,0.169714,162.780329
V981,2529697.22238,1171829.01907,0.363571,0.624023,21.221999
V982,2737675.87722,1139067.45348,3.328766,0.403603,193.457933
V983,2728814.54395,1242776.33728,1.654351,0.070218,95.636882
V984,2572769.51140,1184232.36304,0.634711,0.284783,36.936658
V985,2694909.88430,1123067.85027,2.929933,0.179056,170.129031
V986,2750958.99319,1151293.33885,3.075285,0.757936,178.733861
V987,2692155.50685,1151377.47755,3.420625,0.291489,198.803236
V988,2550775.14602,1201726.00876,0.658749,0.492553,38.339384
V989,2587521.86077,1129579.49416,2.803838,0.886786,162.962511
V990,2661079.11192,1207036.73804,1.848772,0.409017,107.395144
V991,2577757.07250,1162420.64271,1.64564,0.290838,95.491788
V992,2819622.29977,1195581.40901,2.913161,0.860335,169.351771
V993,2739564.52697,1129867.92739,3.024631,0.492601,175.78987
V994,2678981.12685,1208772.67020,3.006923,0.274561,174.749182
V995,2537093.42392,1188290.64633,0.655517,0.496287,38.142842
V996,2644396.65788,1146563.85742,3.630177,0.906889,211.01213
V997,2663701.64294,1195296.86420,2.249506,0.117794,130.432467
V998,2703509.67408,1214057.98969,3.012763,0.235931,175.065619
V999,2626478.81001,1220485.08006,0.631048,0.319613,36.708954
V1000,2610798.36176,1247244.24969,0.719021,0.429778,41.821182
V1001,2562959.18581,1142362.26877,1.816967,0.392241,105.487659
V1002,2619344.59212,1129636.19927,0.898038,0.630825,52.218856
V1003,2576222.29412,1113012.73095,2.70079,0.723275,156.97344
V1004,2599574.31151,1249068.33515,0.632531,0.445312,36.819065
V1005,2587949.87172,1118419.74240,0.647043,0.697056,37.662206
V1006,2702616.92741,1261835.65251,0.585429,0.334235,34.093839
V1007,2564802.18192,1127341.66208,0.458986,0.603226,26.757237
V1008,2651573.90378,1197152.74420,2.405718,0.646522,139.825608
V1009,2715316.87297,1178130.26948,2.703404,0.562536,157.111719
V1010,2585461.15579,1100248.83137,2.585471,0.856427,150.281738
V1011,2719338.81605,1159395.84636,2.887175,0.67104,167.791749
V1012,2604378.34318,1161364.73964,2.310286,0.682027,134.267668
V1013,2592361.04491,1202666.15975,0.646733,0.332873,37.621185
V1014,2626813.64401,1172208.90014,1.878636,0.418609,109.15457
V1015,2695116.14123,1167580.50473,2.886905,0.775617,167.80395
V1016,2691361.03894,1127855.06362,2.730855,0.216379,158.554628
V1017,2651779.61321,1210690.90593,1.310962,0.16565,76.022379
V1018,2654357.74377,1221706.28193,0.920546,0.169681,53.425424
V1019,2694337.65778,1188527.19180,2.735592,0.559271,158.970719
V1020,2550455.55272,1155432.12504,0.364684,0.376467,21.29618
V1021,2645581.24006,1118160.06606,2.846047,0.689361,165.40885
V1022,2489561.49440,1125246.70739,0.244993,0.613477,14.358555
V1023,2580882.12441,1175404.02640,1.205785,0.236005,69.933178
V1024,2564154.73302,1110144.94714,2.951976,0.792348,171.560209
V1025,2716698.99917,1112343.32576,4.672035,0.154746,271.987115
V1026,2679862.37506,1278890.31141,0.950751,0.54816,55.270726
V1027,2715482.59204,1252880.50204,0.625707,0.24003,36.411022
V1028,2777369.54983,1187704.02200,2.828138,0.815653,164.409225
V1029,2788722.19359,1193229.00818,2.528658,0.610581,146.98336
V1030,2665429.40021,1206779.57388,1.884254,0.190559,109.3869
V1031,2558380.70709,1137401.32584,0.413308,0.498823,24.101947
V1032,2579165.46527,1230927.35341,0.718975,0.460567,41.821377
V1033,2635117.82266,1122816.08639,2.065406,0.581433,120.006172
V1034,2534819.38427,1160024.36314,0.303284,0.505403,17.73656
V1035,2637474.11653,1189925.88484,2.226898,0.289611,129.307296
V1036,2737178.16142,1178429.05945,2.451078,0.357007,142.40875
V1037,2604320.39366,1127368.05614,1.085006,0.632993,63.076535
V1038,2639484.23792,1171338.63669,2.352736,0.55162,136.716993
V1039,2577911.87566,1146388.20257,2.166673,0.434506,125.847598
V1040,2599193.04641,1130881.87421,2.63932,0.819879,153.401434
V1041,2728151.40535,1206545.06083,2.718041,0.467702,157.982616
V1042,2535531.26096,1202371.69972,1.047518,0.462224,60.871976
V1043,2610144.10710,1121194.59664,2.148418,0.756672,124.867652
V1044,2757936.82516,1142195.59993,3.132576,0.823701,182.055943
V1045,2712255.90702,1215032.26530,3.215971,0.509446,186.936533
V1046,2566491.64976,1097234.07241,3.208119,0.852848,186.455085
V1047,2753906.05058,1189416.52608,2.221658,0.324617,129.05465
V1048,2667938.42451,1153330.68970,2.521579,0.722145,146.562225
V1049,2571471.58191,1189296.52832,0.635206,0.320687,36.966229
V1050,2559798.86580,1192577.10299,0.51759,0.477356,30.164537
V1051,2618329.73430,1229457.18744,0.521637,0.465425,30.368707
V1052,2833936.82047,1197112.09627,2.669366,0.644898,155.152953
V1053,2659174.44838,1156916.75829,3.541116,0.869129,205.84006
V1054,2602538.63888,1263978.01085,0.917222,0.412082,53.32822
V1055,2711456.50797,1238393.19885,2.272939,0.063522,131.61904
V1056,2558112.28412,1097086.33262,2.818666,0.694009,163.827405
V1057,2694835.60857,1220458.54605,2.551083,0.139733,148.08155
V1058,2759482.47221,1205040.33560,0.431281,0.386857,25.160065
V1059,2717094.52178,1199237.76381,3.182572,0.569255,184.982023
V1060,2523255.74218,1156044.38047,0.362981,0.604158,21.185363
V1061,2811008.93246,1180276.41753,2.99874,0.873308,174.310704
V1062,2537797.35299,1183340.44322,0.399677,0.582833,23.311665
V1063,2622534.38657,1149275.66775,3.437175,0.8477,199.798456
V1064,2649883.79698,1228168.28950,0.542733,0.288186,31.610421
V1065,2563644.81180,1168051.67251,0.70786,0.268292,41.134109
V1066,2643319.97240,1239225.46082,0.577604,0.450917,33.616352
V1067,2762176.62668,1142585.95369,3.152568,0.861085,183.228069
V1068,2586162.30135,1198091.17931,0.588016,0.339627,34.225733
V1069,2687094.50100,1275118.39033,0.894129,0.515263,51.98568
V1070,2662343.53734,1254921.42935,0.586864,0.433731,34.166132
V1071,2750313.70223,1238464.57456,3.397023,0.427803,197.444549
V1072,2644886.38813,1171791.02085,2.676833,0.86227,155.591187
V1073,2649276.94777,1259889.29864,0.552216,0.524039,32.153534
V1074,2705914.07999,1194838.54639,2.913525,0.840673,169.360294
V1075,2709745.62913,1234682.33304,3.397547,0.02895,197.669216
V1076,2556961.85971,1148854.06692,0.586746,0.312465,34.134101
V1077,2614318.71445,1216987.86747,0.769599,0.317871,44.735968
V1078,2644839.62354,1223125.40601,0.518616,0.295349,30.218911
V1079,2592502.96698,1136126.56913,2.752704,0.870787,159.991394
V1080,2656975.31298,1229019.25034,0.787911,0.265479,45.795949
V1081,2697284.01623,1244665.56346,0.460898,0.185159,26.847491
V1082,2655549.79458,1262171.15203,0.612105,0.5618,35.630525
V1083,2490008.40424,1108025.48000,0.344179,0.607825,20.108536
V1084,2505107.39541,1149277.48641,1.107976,0.420403,64.353428
V1085,2785904.66493,1190158.49618,2.746185,0.789015,159.642599
V1086,2664912.79163,1185657.01595,2.616813,0.7335,152.10035
V1087,2770515.63255,1196962.79342,2.64684,0.706999,153.857751
V1088,2590034.67850,1123976.15797,1.89046,0.579895,109.859936
V1089,2511505.33147,1165796.10170,1.079033,0.509385,62.69616
V1090,2672800.23248,1267773.59283,0.677399,0.523092,39.415905
V1091,2613486.34230,1175706.23776,0.618978,0.106214,35.861281
V1092,2666749.44250,1236648.29225,0.683067,0.280719,39.731023
V1093,2682644.22786,1219338.79820,2.980426,0.253766,173.219919
V1094,2668687.53061,1254856.47488,0.633558,0.399036,36.869464
V1095,2524936.42158,1185813.33006,0.991624,0.503248,57.63473
V1096,2596857.32905,1205425.64191,0.545374,0.345123,31.751963
V1097,2530979.83365,1165250.55111,0.350249,0.55517,20.457423
V1098,2740153.42437,1191425.54672,2.9744,0.788812,172.904166
V1099,2658887.85899,1200727.12913,2.455132,0.618931,142.684672
V1100,2700932.43079,1249009.79165,0.654027,0.214571,38.024403
V1101,2596203.91997,1165667.49498,2.356632,0.410176,136.871067
V1102,2610157.97871,1178417.69447,0.744203,0.233699,43.219123
V1103,2614549.81004,1228944.14935,0.402602,0.471337,23.470715
V1104,2573699.13527,1157494.08738,1.348479,0.284967,78.26453
V1105,2571265.61624,1179515.61750,0.676312,0.275089,39.32489
V1106,2753822.83323,1166269.29439,2.889401,0.56953,167.931949
V1107,2668152.62440,1221863.82755,1.186417,0.106173,68.741648
V1108,2728525.02222,1267267.03967,0.557848,0.265459,32.512782
V1109,2707672.33658,1212284.35977,3.2,0.509618,186.005212
V1110,2682473.06809,1162535.49727,2.742089,0.712413,159.377214
V1111,2658757.22871,1237270.84917,0.951125,0.256091,55.25572
V1112,2739167.44686,1227560.23654,2.989493,0.413021,173.772277
V1113,2562538.90464,1152909.05430,1.743579,0.308459,101.202433
V1114,2701044.93669,1217125.32846,2.983874,0.263176,173.400329
V1115,2602300.46896,1150766.18492,2.633509,0.780868,153.070003
V1116,2700785.36960,1197975.90442,2.80104,0.774993,162.813828
V1117,2742633.96482,1232063.69491,3.087735,0.45013,179.471806
V1118,2580250.00851,1095615.14328,2.328386,0.815704,135.334962
V1119,2712067.88966,1132654.69569,3.641468,0.354304,211.70342
V1120,2640585.03016,1231899.03277,0.507982,0.423926,29.5866
V1121,2564575.37635,1133370.87180,1.732434,0.500999,100.618922
V1122,2760785.52677,1199951.63464,1.318509,0.313142,76.596114
V1123,2648270.17200,1236055.56317,0.586346,0.402164,34.128448
V1124,2697537.85380,1192930.17459,2.535046,0.526152,147.323312
V1125,2819362.86403,1162815.05883,3.211518,0.874275,186.657309
V1126,2552586.68122,1162673.33064,0.357427,0.364434,20.872588
V1127,2793131.47446,1180061.91652,2.992383,0.91441,173.958829
V1128,2778863.18260,1178321.62561,2.783955,0.804266,161.835357
V1129,2529199.63411,1184797.17920,0.803221,0.508183,46.70919
V1130,2657596.29760,1236504.25017,0.693449,0.355372,40.335518
V1131,2643858.70625,1194696.89743,2.317682,0.228477,134.595431
V1132,2722426.26256,1226687.22783,3.674405,0.181095,213.72664
V1133,2753544.09812,1144686.92029,3.189447,0.774565,185.360078
V1134,2587985.35689,1092812.81105,3.571387,0.933473,207.570746
V1135,2713177.56516,1113689.64543,3.77297,0.207686,219.397515
V1136,2589043.18069,1231825.86061,0.814065,0.459459,47.329859
V1137,2597142.85669,1213888.66817,0.465094,0.471529,27.102344
V1138,2700414.73267,1114853.16105,4.61243,0.1729,268.501198
V1139,2680182.38208,1272740.36636,0.648311,0.529874,37.735642
V1140,2552370.04660,1176927.31853,0.476348,0.392558,27.766654
V1141,2597075.07228,1087949.65415,3.656951,0.931709,212.562397
V1142,2647778.90934,1166746.54822,2.642625,0.790164,153.596645
V1143,2786544.99632,1197851.58229,2.702866,0.716103,157.115653
V1144,2562316.81000,1149704.80561,2.026865,0.391692,117.701855
V1145,2586416.81977,1160804.71664,2.424422,0.627513,140.883494
V1146,2688319.21159,1171084.75845,2.602843,0.713627,151.281789
V1147,2768194.18500,1210995.84299,2.653195,0.719724,154.231105
V1148,2571975.71688,1127754.94212,2.017914,0.666333,117.253876
V1149,2595749.46608,1241106.07327,0.716156,0.456164,41.65918
V1150,2754932.13170,1219527.94795,6.157443,0.102179,357.98717
V1151,2727253.39192,1187746.62789,3.01314,0.799223,175.148024
V1152,2555429.29663,1218772.38058,0.883281,0.475691,51.357376
V1153,2624904.61005,1240407.33601,0.533907,0.48091,31.08349
V1154,2613221.38531,1180496.92872,0.974455,0.238548,56.544555
V1155,2685553.55064,1223553.65836,2.763585,0.129007,160.354244
V1156,2624099.71256,1255015.96388,0.704044,0.400806,40.957636
V1157,2743425.71441,1257191.15890,1.034102,0.04501,59.399986
V1158,2624078.30177,1158875.39947,2.723326,0.752958,158.29968
V1159,2636628.53471,1145761.59251,3.62609,0.894307,210.775587
V1160,2619711.76044,1218356.05112,0.728402,0.314646,42.347399
V1161,2614832.35129,1110519.98342,2.870949,0.851424,166.878453
V1162,2618648.01050,1225617.38657,0.464334,0.424196,27.047436
V1163,2634538.31783,1233988.79447,0.532973,0.481155,31.02292
V1164,2689642.80671,1166079.38084,2.679916,0.692659,155.757395
V1165,2512317.29410,1119528.32521,0.228231,0.543808,13.389323
V1166,2615419.03444,1135879.41385,2.811966,0.787504,163.448322
V1167,2659034.84634,1146033.61394,3.080862,0.67075,179.079408
V1168,2715825.63264,1081363.39378,6.202863,0.108282,360.614905
V1169,2536821.27808,1179321.87959,0.340045,0.53661,19.863515
V1170,2495892.75355,1142903.85476,1.861142,0.474648,108.133999
